"STATION_CODE","STATION_NAME","LATIN_NAME","SAMPLE_DATE","TISSUE_NAME","SAMPLE_NO","REPNO","NAME","VALUE","FLAG1","FLAG2","UNIT","DETECTION_LIMIT","UNCERTAINTY","QUANTIFICATION_LIMIT","APPROVED","REMARK_sample","REMARK_chem","STATION_ID","SAMPLE_ID","METHOD_ID","VALUE_ID","TISSUE_ID","TAXONOMY_CODE_ID","MYEAR"
"Lit1","Håøya - strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Dioktyltinn (DOT)",0.81,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68173,246674,36519,2014425,7,8879,2021
"Lit1","Håøya - strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Dibutyltinn (DBT)",1.7,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68173,246674,36516,2014422,7,8879,2021
"Lit1","Håøya - strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Tributyltinn (TBT)-Sn",0.56,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,68173,242171,36617,1875333,7,8879,2018
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Monooktyltinn (MOT)",0.78,"<",NA,"NG_P_G",NA,NA,5,1,NA,NA,68174,242173,36518,1875422,7,8879,2018
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Monooktyltinn (MOT)-Sn",0.4,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,68174,242173,36615,1875408,7,8879,2018
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Monobutyltinn (MBT)-Sn",2.3,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,68174,242173,36614,1875409,7,8879,2018
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Tetrabutyltinn (TetraBT)",0.78,"<",NA,"NG_P_G",NA,NA,5,1,NA,NA,68174,242173,36521,1875415,7,8879,2018
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Tetrabutyltinn (TTBT)-Sn",0.27,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,68174,242173,36616,1875407,7,8879,2018
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Trifenyltinn (TPhT)-Sn",0.26,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,68174,242173,36618,1875414,7,8879,2018
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Dibutyltinn (DBT)",7.9,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68174,246676,36516,2014454,7,8879,2021
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Dioktyltinn (DOT)",0.78,"<",NA,"NG_P_G",NA,NA,5,1,NA,NA,68174,242173,36519,1875412,7,8879,2018
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Monooktyltinn (MOT)-Sn",0.42,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68174,246676,36615,2014463,7,8879,2021
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Trifenyltinn (TPhT)-Sn",0.38,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68174,246676,36618,2014466,7,8879,2021
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Trifenyltinn (TPhT)",1.1,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68174,246676,36520,2014458,7,8879,2021
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Monooktyltinn (MOT)",0.83,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68174,246676,36518,2014456,7,8879,2021
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)-Sn",0.5,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,68174,242173,36619,1875413,7,8879,2018
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Dibutyltinn-Sn (DBT-Sn)",2.5,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,68174,242173,36612,1875419,7,8879,2018
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2016-08-23,"Whole soft body",1,1,"Tributyltinn",11.6,NA,NA,"NG_P_G",NA,NA,1,1,NA,NA,68174,230978,36542,1783250,7,8879,2016
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Tetrabutyltinn (TetraBT)",0.83,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68174,246676,36521,2014453,7,8879,2021
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Tributyltinn (TBT)",6.4,NA,NA,"NG_P_G",NA,NA,5,1,NA,NA,68174,242173,36517,1875421,7,8879,2018
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Tørrstoff %",30,NA,NA,"PERCENT",NA,12,0.02,1,NA,NA,68174,242173,36352,1875418,7,8879,2018
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Dibutyltinn (DBT)",5,NA,NA,"NG_P_G",NA,NA,5,1,NA,NA,68174,242173,36516,1875423,7,8879,2018
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Tributyltinn (TBT)-Sn",2.6,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,68174,242173,36617,1875420,7,8879,2018
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Tributyltinn (TBT)-Sn",6.5,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68174,246676,36617,2014465,7,8879,2021
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Monobutyltinn (MBT)-Sn",2.2,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68174,246676,36614,2014462,7,8879,2021
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)",1.7,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68174,246676,36514,2014459,7,8879,2021
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Tributyltinn (TBT)",16,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68174,246676,36517,2014455,7,8879,2021
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2016-08-23,"Whole soft body",1,1,"Tørrstoff %",31,NA,NA,"PERCENT",NA,NA,0.02,1,NA,NA,68174,230978,36352,1783249,7,8879,2016
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Tetrabutyltinn (TTBT)-Sn",0.28,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68174,246676,36616,2014464,7,8879,2021
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Trifenyltinn (TPhT)",0.78,"<",NA,"NG_P_G",NA,NA,5,1,NA,NA,68174,242173,36520,1875410,7,8879,2018
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)",1.6,"<",NA,"NG_P_G",NA,NA,10,1,NA,NA,68174,242173,36514,1875417,7,8879,2018
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Dibutyltinn-Sn (DBT-Sn)",4,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68174,246676,36612,2014460,7,8879,2021
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Monobutyltinn (MBT)",3.5,NA,NA,"NG_P_G",NA,NA,5,1,NA,NA,68174,242173,36515,1875411,7,8879,2018
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Dioktyltinn-Sn (DOT-Sn)",0.27,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,68174,242173,36613,1875416,7,8879,2018
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Dioktyltinn (DOT)",0.83,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68174,246676,36519,2014457,7,8879,2021
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Dioktyltinn-Sn (DOT-Sn)",0.28,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68174,246676,36613,2014461,7,8879,2021
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)-Sn",0.53,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68174,246676,36619,2014467,7,8879,2021
"Lit4","Hasseldalen strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Monobutyltinn (MBT)",3.3,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68174,246676,36515,2014452,7,8879,2021
"Lit6","AS Nymo strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Tributyltinn (TBT)-Sn",76,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68176,246677,36617,2014481,7,8879,2021
"Lit6","AS Nymo strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)-Sn",0.53,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68176,246677,36619,2014483,7,8879,2021
"Lit6","AS Nymo strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)-Sn",0.53,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,68176,242170,36619,1875313,7,8879,2018
"Lit6","AS Nymo strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Tributyltinn (TBT)",180,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68176,246677,36517,2014471,7,8879,2021
"Lit6","AS Nymo strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Trifenyltinn (TPhT)",5.4,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68176,246677,36520,2014474,7,8879,2021
"Lit6","AS Nymo strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Tetrabutyltinn (TTBT)-Sn",0.56,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68176,246677,36616,2014480,7,8879,2021
"Lit6","AS Nymo strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Dibutyltinn (DBT)",120,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68176,246677,36516,2014470,7,8879,2021
"Lit6","AS Nymo strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Tetrabutyltinn (TTBT)-Sn",0.58,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,68176,242170,36616,1875320,7,8879,2018
"Lit6","AS Nymo strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Dibutyltinn-Sn (DBT-Sn)",30,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,68176,242170,36612,1875314,7,8879,2018
"Lit6","AS Nymo strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Tributyltinn (TBT)-Sn",26,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,68176,242170,36617,1875316,7,8879,2018
"Lit6","AS Nymo strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Dibutyltinn (DBT)",58,NA,NA,"NG_P_G",NA,NA,5,1,NA,NA,68176,242170,36516,1875312,7,8879,2018
"Lit6","AS Nymo strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Dioktyltinn (DOT)",0.82,"<",NA,"NG_P_G",NA,NA,5,1,NA,NA,68176,242170,36519,1875321,7,8879,2018
"Lit6","AS Nymo strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Tributyltinn (TBT)",64,NA,NA,"NG_P_G",NA,NA,5,1,NA,NA,68176,242170,36517,1875319,7,8879,2018
"Lit6","AS Nymo strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Dioktyltinn-Sn (DOT-Sn)",0.28,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,68176,242170,36613,1875318,7,8879,2018
"Lit6","AS Nymo strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Tetrabutyltinn (TetraBT)",1.7,NA,NA,"NG_P_G",NA,NA,5,1,NA,NA,68176,242170,36521,1875323,7,8879,2018
"Lit6","AS Nymo strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Monobutyltinn (MBT)",36,NA,NA,"NG_P_G",NA,NA,5,1,NA,NA,68176,242170,36515,1875309,7,8879,2018
"Lit6","AS Nymo strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Monobutyltinn (MBT)-Sn",43,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68176,246677,36614,2014478,7,8879,2021
"Lit6","AS Nymo strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Trifenyltinn (TPhT)",2.7,NA,NA,"NG_P_G",NA,NA,5,1,NA,NA,68176,242170,36520,1875324,7,8879,2018
"Lit6","AS Nymo strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Trifenyltinn (TPhT)-Sn",0.93,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,68176,242170,36618,1875325,7,8879,2018
"Lit6","AS Nymo strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Monooktyltinn (MOT)",0.82,"<",NA,"NG_P_G",NA,NA,5,1,NA,NA,68176,242170,36518,1875311,7,8879,2018
"Lit6","AS Nymo strandsnegl","Littorina littorea",2016-08-23,"Whole soft body",1,1,"Tørrstoff %",26,NA,NA,"PERCENT",NA,NA,0.02,1,NA,NA,68176,230979,36352,1783251,7,8879,2016
"Lit6","AS Nymo strandsnegl","Littorina littorea",2016-08-23,"Whole soft body",1,1,"Tributyltinn",104,NA,NA,"NG_P_G",NA,NA,1,1,NA,NA,68176,230979,36542,1783252,7,8879,2016
"Lit6","AS Nymo strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Monobutyltinn (MBT)",63,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68176,246677,36515,2014468,7,8879,2021
"Lit6","AS Nymo strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Dibutyltinn-Sn (DBT-Sn)",59,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68176,246677,36612,2014476,7,8879,2021
"Lit6","AS Nymo strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Dioktyltinn-Sn (DOT-Sn)",0.28,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68176,246677,36613,2014477,7,8879,2021
"Lit6","AS Nymo strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Tørrstoff %",30,NA,NA,"PERCENT",NA,12,0.02,1,NA,NA,68176,242170,36352,1875315,7,8879,2018
"Lit6","AS Nymo strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Monobutyltinn (MBT)-Sn",25,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,68176,242170,36614,1875317,7,8879,2018
"Lit6","AS Nymo strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Monooktyltinn (MOT)-Sn",0.42,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68176,246677,36615,2014479,7,8879,2021
"Lit6","AS Nymo strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Tetrabutyltinn (TetraBT)",1.6,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68176,246677,36521,2014469,7,8879,2021
"Lit6","AS Nymo strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Trifenyltinn (TPhT)-Sn",1.8,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68176,246677,36618,2014482,7,8879,2021
"Lit6","AS Nymo strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Monooktyltinn (MOT)",0.82,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68176,246677,36518,2014472,7,8879,2021
"Lit6","AS Nymo strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Monooktyltinn (MOT)-Sn",0.42,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,68176,242170,36615,1875322,7,8879,2018
"Lit6","AS Nymo strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)",1.6,"<",NA,"NG_P_G",NA,NA,10,1,NA,NA,68176,242170,36514,1875310,7,8879,2018
"Lit6","AS Nymo strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Dioktyltinn (DOT)",0.82,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68176,246677,36519,2014473,7,8879,2021
"Lit6","AS Nymo strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)",1.6,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68176,246677,36514,2014475,7,8879,2021
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2016-08-23,"Whole soft body",1,1,"Tributyltinn",51.4,NA,NA,"NG_P_G",NA,NA,1,1,NA,NA,68177,230976,36542,1783246,7,8879,2016
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2016-08-23,"Whole soft body",1,1,"Tørrstoff %",29,NA,NA,"PERCENT",NA,NA,0.02,1,NA,NA,68177,230976,36352,1783245,7,8879,2016
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Tørrstoff %",32,NA,NA,"PERCENT",NA,12,0.02,1,NA,NA,68177,242168,36352,1875231,7,8879,2018
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Trifenyltinn (TPhT)-Sn",0.51,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,68177,242168,36618,1875239,7,8879,2018
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Dibutyltinn (DBT)",19,NA,NA,"NG_P_G",NA,NA,5,1,NA,NA,68177,242168,36516,1875240,7,8879,2018
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Tetrabutyltinn (TetraBT)",0.79,"<",NA,"NG_P_G",NA,NA,5,1,NA,NA,68177,242168,36521,1875234,7,8879,2018
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Tetrabutyltinn (TTBT)-Sn",0.27,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,68177,242168,36616,1875228,7,8879,2018
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Tributyltinn (TBT)",29,NA,NA,"NG_P_G",NA,NA,5,1,NA,NA,68177,242168,36517,1875243,7,8879,2018
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Dioktyltinn-Sn (DOT-Sn)",0.27,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,68177,242168,36613,1875244,7,8879,2018
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Trifenyltinn (TPhT)",1.5,NA,NA,"NG_P_G",NA,NA,5,1,NA,NA,68177,242168,36520,1875241,7,8879,2018
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Monooktyltinn (MOT)",0.79,"<",NA,"NG_P_G",NA,NA,5,1,NA,NA,68177,242168,36518,1875237,7,8879,2018
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Tributyltinn (TBT)-Sn",12,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,68177,242168,36617,1875235,7,8879,2018
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Dioktyltinn (DOT)",0.79,"<",NA,"NG_P_G",NA,NA,5,1,NA,NA,68177,242168,36519,1875230,7,8879,2018
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Monooktyltinn (MOT)-Sn",0.41,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,68177,242168,36615,1875238,7,8879,2018
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)-Sn",0.51,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,68177,242168,36619,1875242,7,8879,2018
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Monobutyltinn (MBT)",13,NA,NA,"NG_P_G",NA,NA,5,1,NA,NA,68177,242168,36515,1875233,7,8879,2018
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Monobutyltinn (MBT)-Sn",8.7,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,68177,242168,36614,1875232,7,8879,2018
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Dibutyltinn-Sn (DBT-Sn)",9.8,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,68177,242168,36612,1875236,7,8879,2018
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Dibutyltinn (DBT)",56,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68177,246675,36516,2014438,7,8879,2021
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Tetrabutyltinn (TetraBT)",0.82,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68177,246675,36521,2014437,7,8879,2021
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Tributyltinn (TBT)-Sn",71,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68177,246675,36617,2014449,7,8879,2021
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Dioktyltinn-Sn (DOT-Sn)",0.28,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68177,246675,36613,2014445,7,8879,2021
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)",1.6,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68177,246675,36514,2014443,7,8879,2021
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Dioktyltinn (DOT)",0.82,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68177,246675,36519,2014441,7,8879,2021
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Monobutyltinn (MBT)",29,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68177,246675,36515,2014436,7,8879,2021
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Tetrabutyltinn (TTBT)-Sn",0.28,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68177,246675,36616,2014448,7,8879,2021
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Monobutyltinn (MBT)-Sn",20,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68177,246675,36614,2014446,7,8879,2021
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Monooktyltinn (MOT)",0.82,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68177,246675,36518,2014440,7,8879,2021
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)",1.6,"<",NA,"NG_P_G",NA,NA,10,1,NA,NA,68177,242168,36514,1875229,7,8879,2018
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Tributyltinn (TBT)",170,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68177,246675,36517,2014439,7,8879,2021
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Trifenyltinn (TPhT)",2.5,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68177,246675,36520,2014442,7,8879,2021
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Monooktyltinn (MOT)-Sn",0.42,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68177,246675,36615,2014447,7,8879,2021
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)-Sn",0.53,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68177,246675,36619,2014451,7,8879,2021
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Dibutyltinn-Sn (DBT-Sn)",28,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68177,246675,36612,2014444,7,8879,2021
"Lit7","Vikkilen innerst strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Trifenyltinn (TPhT)-Sn",0.86,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68177,246675,36618,2014450,7,8879,2021
"Vikk_torsk","Vikkilen Torsk","Gadus morhua",2016-08-26,"Lever",1,1,"Tørrstoff %",42,NA,NA,"PERCENT",NA,NA,0.02,1,NA,NA,68178,230996,36352,1783265,3,8850,2016
"Vikk_torsk","Vikkilen Torsk","Gadus morhua",2016-08-26,"Lever",1,1,"Tributyltinn",101,NA,NA,"NG_P_G",NA,NA,1,1,NA,NA,68178,230996,36542,1783266,3,8850,2016
"Vikk_torsk","Vikkilen Torsk","Gadus morhua",2016-08-26,"Muskel",1,1,"Fettinnhold",0.4,NA,NA,"PERCENT",NA,NA,0.1,1,NA,NA,68178,230997,35491,1783269,2,8850,2016
"Vikk_torsk","Vikkilen Torsk","Gadus morhua",2016-08-26,"Muskel",1,1,"Tørrstoff %",19,NA,NA,"PERCENT",NA,NA,0.02,1,NA,NA,68178,230997,36352,1783268,2,8850,2016
"Vikk_torsk","Vikkilen Torsk","Gadus morhua",2016-08-26,"Lever",1,1,"Fettinnhold",28.7,NA,NA,"PERCENT",NA,NA,0.1,1,NA,NA,68178,230996,35491,1783267,3,8850,2016
"Vikk_torsk","Vikkilen Torsk","Gadus morhua",2016-08-26,"Muskel",1,1,"Tributyltinn",30.2,NA,NA,"NG_P_G",NA,NA,1,1,NA,NA,68178,230997,36542,1783270,2,8850,2016
"Vikk_krabbe","Vikkilen krabbe","Cancer pagurus",2016-08-26,"Krabbeskall innmat",1,1,"Fettinnhold",6.1,NA,NA,"PERCENT",NA,NA,0.1,1,NA,NA,68179,230998,35491,1783272,21,8874,2016
